tokyosento	id	open	name	address	access	closed-days	laundry	office-hours	visited
item-cnt-610.html	板橋 45	1	熊野湯	板橋区志村一丁目 32-20	都営三田線「志村坂上」駅下車、徒歩5分	水曜	1	14:00-23:30	0
item-cnt-613.html	板橋 49	1	清水湯	板橋区大原町 24-3	都営三田線「本蓮沼」駅下車、徒歩6分	月曜/祝日は翌日休	1	15:30-23:30/日曜、祝日は15時-	0
item-cnt-617.html	板橋 50	1	ときわ健康温泉	板橋区中台一丁目 25-5	東武東上線「上板橋」駅下車、徒歩7分	月曜/祝日は翌日休	1	14:00-23:30/日曜は9:00-23:30	0
item-cnt-599.html	板橋 52	1	アクアセゾン	板橋区常盤台三丁目 14-6	東武東上線「ときわ台」駅下車、徒歩7分	金曜	1	13:30-23:30/日曜は12時-23時30分	0
item-cnt-600.html	板橋 53	1	富の湯	板橋区東新町一丁目 13-13	東武東上線「上板橋」駅下車、徒歩7分	6, 16, 26日	1	14:00-23:00	0
item-cnt-638.html	練馬 2	1	小川バスマンション	練馬区田柄二丁目 32-20	東京メトロ有楽町線「地下鉄赤塚」駅下車、徒歩3分	金曜	1	15:30-23:30/日曜は15:00から営業	0
item-cnt-637.html	練馬 4	1	桑の湯	練馬区北町八丁目 5-2	東武東上線「下赤塚」駅下車、徒歩5分	月曜	1	14:00-22:00	0
item-cnt-636.html	練馬 5	1	ゆ～ポッポ	練馬区北町六丁目 4-13	東京メトロ有楽町線「平和台」駅下車、徒歩3分	月曜/祝日は営業	1	15:00-24:00	1
item-cnt-635.html	練馬 6	1	北町浴場	練馬区北町二丁目 28-13	東武東上線「東武練馬」駅下車、徒歩3分	金曜	1	15:00-23:00	0
item-cnt-631.html	練馬 10	1	中村浴場	練馬区中村北三丁目 3-11	西武池袋線「中村橋」駅下車、徒歩3分	月曜	1	15:30-24:00	0
item-cnt-640.html	練馬 13	1	辰巳湯	練馬区桜台四丁目 42-2	西武池袋線「練馬」駅下車、徒歩6分	水曜	1	15:00-25:00	0
item-cnt-627.html	練馬 14	1	天然温泉 久松湯	練馬区桜台四丁目 32-15	西武池袋線「桜台」駅下車、徒歩5分	火曜	1	11:00-23:00	0
item-cnt-626.html	練馬 15	1	川場湯	練馬区桜台三丁目 15-14	東京メトロ有楽町線「氷川台」駅下車、徒歩2分	月曜	1	15:00-24:00	0
item-cnt-624.html	練馬 16	1	南湯	練馬区栄町 19-5	西武有楽町線「新桜台」駅下車、徒歩1分	土曜	1	16:00-23:00	0
item-cnt-625.html	練馬 17	1	浅間湯	練馬区栄町 38-3	西武池袋線「江古田」駅下車、徒歩2分	金曜	1	16:00-23:50	1
item-cnt-623.html	練馬 19	1	江古田湯	練馬区旭丘一丁目 17-3	西武池袋線「江古田」駅下車、徒歩8分/大江戸線「新江古田」駅下車、徒歩8分	第 2, 4 水曜	1	15:00-24:30	0
item-cnt-629.html	練馬 20	1	豊玉浴場	練馬区豊玉北二丁目 7-18	大江戸線「新江古田」駅下車、徒歩5分	金曜	1	15:00-22:30/日曜は8:00-12:00、16:00-22:30	0
item-cnt-628.html	練馬 21	0	玉の湯	練馬区豊玉中一丁目 11-12	大江戸線「新江古田」駅下車、徒歩8分	月曜	1	16:00-22:30	0
item-cnt-649.html	練馬 23	1	美寿々湯	練馬区大泉町六丁目 10-2	西武池袋線「大泉学園」駅下車、徒歩15分	月曜/祝日は翌日休	1	16:00-23:00/日曜、祝日は15:00から営業	0
item-cnt-648.html	練馬 25	1	三原台 富士の湯	練馬区三原台一丁目 30-1	西武池袋線「石神井公園」駅下車、徒歩10分	月曜	1	15:00-22:00	0
item-cnt-645.html	練馬 26	1	友の湯	練馬区石神井町七丁目 3-3	西武池袋線「石神井公園」駅下車、徒歩6分	月曜/祝日は翌日休	1	15:30-24:00	0
item-cnt-644.html	練馬 27	1	豊宏湯	練馬区石神井町三丁目 14-8	西武池袋線「石神井公園」駅下車、徒歩5分	木曜	1	15:30-24:00	0
item-cnt-641.html	練馬 29	1	たつの湯	練馬区石神井台六丁目 19-26	西武池袋線「大泉学園」駅下車、徒歩15分	月曜	1	15:00-22:00	0
item-cnt-642.html	練馬 30	1	松乃湯	練馬区石神井台七丁目 11-1	西武新宿線「武蔵関」駅下車、徒歩5分	月、火曜/祝日は営業、不定期休業もあり	0	14:00-21:00/日曜は12:00から営業	0
item-cnt-646.html	練馬 32	1	第二亀の湯	練馬区関町北一丁目 15-7	西武新宿線「武蔵関」駅下車、徒歩3分	月曜日	1	12:00-23:00	1
item-cnt-633.html	練馬 35	1	貫井浴場	練馬区貫井二丁目 20-16	西武池袋線「中村橋」駅下車、徒歩8分	月曜/祝日は営業	1	15:00-24:00/日曜は13:00から営業	0
item-cnt-630.html	練馬 37	1	平和湯	練馬区中村南三丁目 11-2	西武新宿線「鷺ノ宮」駅下車、徒歩5分	金曜	1	15:30-24:00	0
item-cnt-208.html	足立 2	1	春の湯	足立区梅田三丁目 14-9	東武伊勢崎線「梅島」駅下車、徒歩15分	月曜	1	14:15-24:00	0
item-cnt-206.html	足立 3	1	曙湯	足立区足立四丁目 22-3	東武伊勢崎線「五反野」駅下車、徒歩5分	木曜	1	15:00-24:00	0
item-cnt-207.html	足立 4	1	常盤湯	足立区足立四丁目 28-8	東武伊勢崎線「五反野」駅下車、徒歩3分	火曜、第一水曜	1	15:00-22:30/変更の場合事前に掲示板で告知	0
item-cnt-204.html	足立 7	1	タカラ湯	足立区千住元町 27-1	東京メトロ日比谷線「北千住」駅よりバス。「千住桜木町」下車、徒歩5分	金曜	0	15:00-23:30	0
item-cnt-203.html	足立 8	1	金の湯	足立区千住柳町 36-8	東京メトロ日比谷線「北千住」駅よりバス。「柳町」下車	火曜	1	15:00-24:00	0
item-cnt-202.html	足立 9	1	ニコニコ湯	足立区千住柳町 2-10	東京メトロ千代田線「北千住」駅よりバス。「勝楽堂病院前」下車	木曜/営業の場合あり	1	15:00-24:30	0
item-cnt-199.html	足立 10	1	大黒湯	足立区千住寿町 32-6	東京メトロ日比谷線「北千住」駅よりバス。「千住４丁目」下車、徒歩2分	月に 1 回連休	0	15:00-24:00	0
